time_s,target_angle_rad,actual_angle_rad,target_ang_vel_rad_s,actual_ang_vel_rad_s,model_torque_nm,angular_acceleration_rad_s2
2.25,0.5553603672697957,1.3983876883845066,1.74471604990972,1.6712363332742817,-0.9267954230308533,-9.267954230308533
2.2600000000000002,0.5725306211511355,1.4141583547753969,1.6890522823566916,1.5770666390890247,-0.9416969418525696,-9.416969418525696
2.27,0.5891358564318581,1.4289731761679274,1.631721624122733,1.4814821392530566,-0.9558449983596802,-9.558449983596802
2.2800000000000002,0.6051596857495171,1.4428187690543697,1.5727806536459012,1.3845592886442308,-0.9692285060882568,-9.692285060882568
2.29,0.6205862955191552,1.4556825250854004,1.5122875385480323,1.286375603103078,-0.9818368554115295,-9.818368554115295
2.3000000000000003,0.6354004615394078,1.467552620249217,1.4503019782303017,1.1870095163816576,-0.9936608672142029,-9.936608672142029
2.31,0.6495875640169475,1.478418023812234,1.3868851449571413,1.0865403563017015,-1.0046916007995605,-10.046916007995605
2.32,0.6631336019944599,1.4882685063061059,1.322099623486579,0.9850482493871813,-1.0149210691452026,-10.149210691452026
2.33,0.6760252071678942,1.497094646978307,1.2560093493066553,0.882614067220128,-1.0243418216705322,-10.243418216705322
2.34,0.6882496570793655,1.5048878409446902,1.1886795455388166,0.7793193966383104,-1.0329467058181763,-10.329467058181763
2.35,0.699794887672688,1.5116403058652055,1.1201766585705475,0.6752464920515184,-1.04072904586792,-10.4072904586792
2.36,0.7106495051991382,1.517345088142784,1.0505682924808384,0.5704782277578477,-1.0476826429367065,-10.476826429367065
2.37,0.7208027974617115,1.5219960688838023,0.979923142323096,0.4650980741018419,-1.0538015365600586,-10.538015365600586
2.38,0.7302447443867659,1.5255879698585473,0.9083109263314392,0.35919009747449204,-1.0590797662734985,-10.590797662734985
2.39,0.7389660279126276,1.5281163592232612,0.8358023171171962,0.2528389364713792,-1.063511610031128,-10.63511610031128
2.4,0.7469580411853889,1.5295776570037694,0.7624688719235974,0.14612977805081648,-1.0670915842056274,-10.670915842056274
2.41,0.7542128970528377,1.52996914022148,0.6883829620073901,0.03914832177106184,-1.0698145627975464,-10.698145627975464
2.42,0.7607234358481215,1.529288948377011,0.6136177012171682,-0.06801918444689471,-1.0716750621795654,-10.716750621795654
2.43,0.766483232455477,1.527536088695399,0.5382468738388035,-0.17528596816118913,-1.0726678371429443,-10.726678371429443
2.44,0.7714866026510409,1.524710440417634,0.4623448617792946,-0.28256482777651504,-1.0727885961532593,-10.727885961532593
2.45,0.7757286087124946,1.52081275956903,0.38598657116077906,-0.38976808486040787,-1.0720325708389282,-10.720325708389282
2.46,0.7792050642919988,1.5158446828931325,0.3092473583972556,-0.4968076675897475,-1.070395827293396,-10.70395827293396
2.47,0.7819125385476144,1.5098087311895785,0.23220295582687572,-0.603595170355403,-1.0678750276565552,-10.678750276565552
2.48,0.7838483595291283,1.5027083119367004,0.1549293969732995,-0.7100419252878065,-1.0644675493240356,-10.644675493240356
2.49,0.7850106168149463,1.4945477210796658,0.07750294150976125,-0.816059085703456,-1.0601716041564941,-10.601716041564941
2.5,0.7853981633974483,1.4853321435073146,7.554237149152946e-16,-0.9215577572351332,-1.0549867153167725,-10.549867153167725
2.5100000000000002,0.7850106168149463,1.4750676523369026,-0.07750294150976411,-1.026449117041194,-1.048913598060608,-10.489135980606079
2.52,0.7838483595291283,1.4637612067683354,-0.154929396973298,-1.1306445568567152,-1.0419543981552124,-10.419543981552124
2.5300000000000002,0.7819125385476144,1.4514206483886798,-0.23220295582687642,-1.2340558379655713,-1.034112811088562,-10.34112811088562
2.54,0.7792050642919989,1.4380546950924897,-0.3092473583972541,-1.3365953296190136,-1.0253949165344238,-10.253949165344238
2.5500000000000003,0.7757286087124945,1.423672933690831,-0.38598657116078183,-1.4381761401658886,-1.01580810546875,-10.1580810546875
2.56,0.7714866026510409,1.4082858104937466,-0.4623448617792953,-1.53871231970843,-1.005361795425415,-10.05361795425415
2.57,0.7664832324554772,1.3919046193297242,-0.5382468738387999,-1.638119116402232,-0.9940679669380188,-9.940679669380188
2.58,0.7607234358481215,1.3745414881942548,-0.6136177012171667,-1.736313113546931,-0.981939971446991,-9.81939971446991
2.59,0.7542128970528376,1.3562093636334163,-0.6883829620073908,-1.8332124560838572,-0.9689934253692627,-9.689934253692627
2.6,0.746958041185389,1.3369219935777352,-0.7624688719235959,-1.9287370055681101,-0.9552454948425293,-9.552454948425293
2.61,0.7389660279126277,1.3166939083283056,-0.8358023171171948,-2.0228085249429575,-0.9407151937484741,-9.407151937484741
2.62,0.7302447443867663,1.2955404005296283,-0.9083109263314356,-2.1153507798677316,-0.9254225492477417,-9.254225492477417
2.63,0.7208027974617117,1.2734775037715431,-0.9799231423230945,-2.206289675808512,-0.9093889594078064,-9.093889594078064
2.64,0.710649505199138,1.250521970475906,-1.0505682924808393,-2.2955533295637003,-0.8926365375518799,-8.926365375518799
2.65,0.6997948876726887,1.226691249246824,-1.1201766585705444,-2.383072122908198,-0.8751879334449768,-8.751879334449768
2.66,0.6882496570793656,1.2020034616248436,-1.188679545538815,-2.468778762198054,-0.8570663928985596,-8.570663928985596
2.67,0.676025207167894,1.1764773790795575,-1.256009349306656,-2.552608254528605,-0.8382949233055115,-8.382949233055115
2.68,0.6631336019944601,1.1501323998233988,-1.3220996234865776,-2.6344979256158703,-0.8188967108726501,-8.188967108726501
2.69,0.6495875640169477,1.1229885262810844,-1.3868851449571398,-2.7143873542314405,-0.7988942861557007,-7.988942861557007
2.7,0.6354004615394077,1.0950663429762921,-1.4503019782303024,-2.792218330479228,-0.7783097624778748,-7.783097624778748
2.71,0.6205862955191555,1.0663869950143838,-1.512287538548031,-2.8679347961908217,-0.7571646571159363,-7.571646571159363
2.72,0.6051596857495165,1.036972167399594,-1.5727806536459035,-2.941482761478984,-0.7354796528816223,-7.354796528816223
2.73,0.5891358564318588,1.0068440658423337,-1.6317216241227304,-3.012810155726039,-0.7132739424705505,-7.132739424705505
2.74,0.572530621151135,0.9760253982221461,-1.6890522823566934,-3.081866762018764,-0.6905660629272461,-6.905660629272461
2.75,0.5553603672697964,0.944539357600383,-1.7447160499097176,-3.148604062176311,-0.66737300157547,-6.6737300157547
2.7600000000000002,0.5376420397554303,0.9124096064249738,-1.7986579933636084,-3.21297511754092,-0.6437105536460876,-6.4371055364608765
2.77,0.5193931244581367,0.879660262523334,-1.8508248785326578,-3.274934390163982,-0.6195927262306213,-6.195927262306213
2.7800000000000002,0.5006316308540948,0.8463158861681571,-1.9011652229993907,-3.3344376355176806,-0.5950324535369873,-5.950324535369873
2.79,0.4813760742723891,0.8124014685737186,-1.9496293469214823,-3.3914417594438433,-0.5700412392616272,-5.700412392616272
2.8000000000000003,0.46164545762261433,0.7779424214650629,-1.9961694220597659,-3.445904710865581,-0.5446295142173767,-5.446295142173767
2.81,0.44145925264129765,0.7429645668260039,-2.0407395189789312,-3.497785463905895,-0.5188075304031372,-5.188075304031372
2.82,0.42083738067564547,0.7074941266471271,-2.083295652374333,-3.547044017887676,-0.49258553981781006,-4.925855398178101
2.83,0.39980019302357916,0.6715577113922901,-2.1237958244801733,-3.593641525483692,-0.4659750759601593,-4.659750759601593
2.84,0.37836845084946075,0.6351823066471827,-2.1622000665162284,-3.6375404745107534,-0.4389894902706146,-4.389894902706146
2.85,0.3565633046953294,0.5983952566982463,-2.1984704781322124,-3.6787049948936343,-0.41164520382881165,-4.1164520382881165
2.86,0.3344062736078757,0.561224244356503,-2.232571264810833,-3.717101234174335,-0.38396239280700684,-3.8396239280700684
2.87,0.3119192239017272,0.5236972674137197,-2.2644687731926845,-3.7526976942783237,-0.3559646010398865,-3.5596460103988647
2.88,0.2891243475800533,0.485842611373284,-2.294131524288021,-3.785465604043567,-0.3276790976524353,-3.276790976524353
2.89,0.26604414043372326,0.4476888199757068,-2.321530244542741,-3.8153791397577166,-0.29913535714149475,-2.9913535714149475
2.9,0.2427013798406836,0.40926466441282355,-2.3466378947278397,-3.8424155562883255,-0.2703641653060913,-2.703641653060913
2.91,0.2191191022874338,0.37059911261650086,-2.369429696623869,-3.86655517963227,-0.2413962334394455,-2.413962334394455
2.92,0.19532058063479615,0.33172129970963393,-2.3898831574740447,-3.88778129068669,-0.2122611105442047,-2.122611105442047
2.93,0.17132930115041003,0.29266049990255666,-2.4079780921818843,-3.9060799807077284,-0.18298690021038055,-1.8298690021038055
2.94,0.14716894033062844,0.2534460999689745,-2.4236966432314575,-3.9214399933582182,-0.15360012650489807,-1.5360012650489807
2.95,0.12286334153465923,0.21410757398849634,-2.437023298310604,-3.9338525980478165,-0.12412604689598083,-1.2412604689598083
2.96,0.0984364914540677,0.17467445907264295,-2.447944905619706,-3.943311491585338,-0.09458893537521362,-0.9458893537521362
2.97,0.07391249644079263,0.13517633163474777,-2.4564506868509315,-3.9498127437895176,-0.06501252204179764,-0.6501252204179764
2.98,0.049315558717094345,0.09564278417022243,-2.462532247825121,-3.953354746452534,-0.03542002663016319,-0.3542002663016319
2.99,0.024669952490881834,0.05610340230178362,-2.4661835867758275,-3.9539381868438808,-0.0058344039134681225,-0.058344039134681225
3.0,2.8855060405826847e-16,0.016587742120840528,-2.4674011002723395,-3.9515660180943097,0.023721687495708466,0.23721687495708466
3.0100000000000002,-0.024669952490882652,-0.02287469218147646,-2.4661835867758275,-3.946243430231699,0.05322587862610817,0.5322587862610817
3.02,-0.04931555871709377,-0.06225447042810459,-2.462532247825121,-3.937977824662813,0.08265605568885803,0.8265605568885803
3.0300000000000002,-0.07391249644079345,-0.10152225822291999,-2.456450686850931,-3.926778779481539,0.11199045181274414,1.1199045181274414
3.04,-0.09843649145406713,-0.14064883847173967,-2.4479449056197065,-3.9126580248819676,0.14120754599571228,1.4120754599571228
3.0500000000000003,-0.12286334153466005,-0.17960513252706933,-2.4370232983106037,-3.8956294055329646,0.17028619349002838,1.7028619349002838
3.06,-0.14716894033062788,-0.21836222101992664,-2.4236966432314575,-3.87570884928573,0.19920556247234344,1.9920556247234344
3.0700000000000003,-0.17132930115041084,-0.2568913643042344,-2.407978092181884,-3.85291432843078,0.2279452085494995,2.279452085494995
3.08,-0.19532058063479557,-0.29516402254358604,-2.389883157474045,-3.8272658239351594,0.2564850449562073,2.5648504495620728
3.09,-0.21911910228743323,-0.33315187548508607,-2.36942969662387,-3.798785294150003,0.2848052978515625,2.848052978515625
3.1,-0.24270137984068302,-0.3708268418904647,-2.34663789472784,-3.7674966405378663,0.3128865361213684,3.128865361213684
3.11,-0.26604414043372276,-0.40816109843075016,-2.3215302445427413,-3.7334256540285433,0.3407098650932312,3.407098650932312
3.12,-0.2891243475800527,-0.44512709837232456,-2.2941315242880216,-3.696599994157442,0.3682565987110138,3.682565987110138
3.13,-0.3119192239017267,-0.48169758996495715,-2.264468773192685,-3.657049159263262,0.395508348941803,3.95508348941803
3.14,-0.33440627360787517,-0.5178456344424069,-2.232571264810834,-3.6148044477449743,0.4224471151828766,4.224471151828766
3.15,-0.3565633046953289,-0.5535446235163857,-2.1984704781322133,-3.569898907397875,0.44905540347099304,4.49055403470993
3.16,-0.37836845084946025,-0.5887682969599285,-2.1622000665162298,-3.5223673443542807,0.4753156304359436,4.753156304359436
3.17,-0.3998001930235786,-0.6234907597139266,-2.1237958244801742,-3.472246275399813,0.5012106895446777,5.012106895446777
3.18,-0.42083738067564497,-0.6576864987850444,-2.083295652374334,-3.4195739071117726,0.5267236828804016,5.267236828804016
3.19,-0.4414592526412972,-0.6913303998754149,-2.0407395189789326,-3.3643901090370503,0.5518379807472229,5.518379807472229
3.2,-0.46164545762261394,-0.7243977640719408,-1.996169422059767,-3.30673641965259,0.5765368938446045,5.765368938446045
3.21,-0.48137607427238865,-0.7568643242375714,-1.9496293469214834,-3.2466560165630667,0.6008040308952332,6.0080403089523315
3.22,-0.5006316308540955,-0.7887062613429756,-1.901165222999389,-3.1841937105404226,0.6246230602264404,6.246230602264404
3.23,-0.5193931244581362,-0.8199002207982142,-1.8508248785326589,-3.1193959455238667,0.6479776501655579,6.479776501655579
3.24,-0.5376420397554309,-0.850423328784413,-1.7986579933636069,-3.052310798619875,0.670851469039917,6.70851469039917
3.25,-0.5553603672697961,-0.8802532087046442,-1.7447160499097187,-2.982987992023119,0.6932280659675598,6.932280659675598
3.2600000000000002,-0.5725306211511355,-0.9093679975752043,-1.6890522823566916,-2.9114788870560013,0.7150910496711731,7.150910496711731
3.27,-0.5891358564318584,-0.9377463625957048,-1.6317216241227317,-2.8378365020500502,0.7364238500595093,7.364238500595093
3.2800000000000002,-0.6051596857495171,-0.9653675179575826,-1.5727806536459015,-2.762115536187776,0.7572096586227417,7.572096586227417
3.29,-0.6205862955191551,-0.9922112415930047,-1.5122875385480326,-2.684372363542207,0.7774317264556885,7.774317264556885
3.3000000000000003,-0.6354004615394073,-1.0182578924602155,-1.4503019782303037,-2.6046650867210706,0.7970727682113647,7.9707276821136475
3.31,-0.6495875640169474,-1.0434884278288834,-1.3868851449571413,-2.523053536866792,0.8161154985427856,8.161154985427856
3.3200000000000003,-0.6631336019944606,-1.0678844207442624,-1.3220996234865754,-2.439599291537889,0.834542453289032,8.34542453289032
3.33,-0.6760252071678938,-1.0914280776105614,-1.2560093493066575,-2.354365686629899,0.852336049079895,8.52336049079895
3.34,-0.6882496570793654,-1.114102256310757,-1.1886795455388168,-2.267417870019563,0.869478166103363,8.69478166103363
3.35,-0.6997948876726884,-1.1358904839091726,-1.120176658570546,-2.1788227598415695,0.8859511017799377,8.859511017799377
3.36,-0.7106495051991378,-1.1567769746520813,-1.0505682924808408,-2.08864907429088,0.901736855506897,9.01736855506897
3.37,-0.7208027974617114,-1.1767466478490993,-0.9799231423230962,-1.996967319701799,0.9168175458908081,9.168175458908081
3.38,-0.7302447443867661,-1.1957851458141837,-0.9083109263314374,-1.9038497965084396,0.9311752319335938,9.311752319335938
3.39,-0.7389660279126274,-1.2138788510913752,-0.8358023171171964,-1.809370527719148,0.9447926878929138,9.447926878929138
3.4,-0.7469580411853889,-1.2310149036209355,-0.7624688719235977,-1.7136052529560408,0.957652747631073,9.57652747631073
3.41,-0.7542128970528374,-1.2471812175478576,-0.6883829620073926,-1.6166313926922165,0.9697386026382446,9.697386026382446
3.42,-0.7607234358481215,-1.2623664967786776,-0.6136177012171685,-1.5185279230820021,0.9810346961021423,9.810346961021423
3.43,-0.7664832324554771,-1.2765602504190778,-0.5382468738388017,-1.4193753640400253,0.9915255904197693,9.915255904197693
3.44,-0.7714866026510407,-1.2897528066021646,-0.46234486177929707,-1.3192556183086714,1.0011974573135376,10.011974573135376
3.45,-0.7757286087124946,-1.3019353258399082,-0.38598657116077933,-1.2182519237743696,1.0100369453430176,10.100369453430176
3.46,-0.7792050642919989,-1.3130998127652587,-0.3092473583972537,-1.1164486925350507,1.0180323123931885,10.180323123931885
3.47,-0.7819125385476144,-1.3232391267417718,-0.23220295582687603,-1.0139313976513227,1.0251729488372803,10.251729488372803
3.48,-0.7838483595291283,-1.3323469912811436,-0.1549293969732998,-0.9107864539371808,1.0314494371414185,10.314494371414185
3.49,-0.7850106168149463,-1.3404180020302323,-0.07750294150976374,-0.8071010749088605,1.0368537902832031,10.368537902832031
3.5,-0.7853981633974483,-1.3474476333275691,-1.0575932008814123e-15,-0.7029631297336896,1.041379451751709,10.41379451751709
3.5100000000000002,-0.7850106168149463,-1.3534322433293586,0.07750294150976601,-0.598461000178941,1.0450212955474854,10.450212955474854
3.52,-0.7838483595291283,-1.3583690784202211,0.15492939697329772,-0.49368350908625913,1.0477749109268188,10.477749109268188
3.5300000000000002,-0.7819125385476143,-1.3622562755973797,0.2322029558268783,-0.3887197177158673,1.0496379137039185,10.496379137039185
3.54,-0.779205064291999,-1.3650928644972176,0.30924735839725165,-0.2836588899837811,1.0506082773208618,10.506082773208618
3.5500000000000003,-0.7757286087124945,-1.3668787678721148,0.38598657116078156,-0.17859033748973202,1.0506855249404907,10.506855249404907
3.56,-0.7714866026510409,-1.3676148017096585,0.462344861779295,-0.07360338375438046,1.0498695373535156,10.498695373535156
3.5700000000000003,-0.7664832324554769,-1.3673026739213403,0.5382468738388039,0.03121277883183171,1.0481616258621216,10.481616258621216
3.58,-0.7607234358481216,-1.3659449830312536,0.6136177012171665,0.13576908900868107,1.0455631017684937,10.455631017684937
3.59,-0.7542128970528377,-1.3635452157919083,0.6883829620073906,0.23997672393452335,1.0420763492584229,10.420763492584229
3.6,-0.7469580411853891,-1.3601077443232084,0.7624688719235956,0.3437471468700092,1.0377042293548584,10.377042293548584
3.61,-0.7389660279126277,-1.3556378230130088,0.8358023171171945,0.44699213101994206,1.0324498414993286,10.324498414993286
3.62,-0.7302447443867663,-1.3501415847024203,0.9083109263314353,0.5496238310588519,1.0263170003890991,10.263170003890991
3.63,-0.7208027974617117,-1.3436260362750638,0.9799231423230943,0.6515548427356402,1.0193101167678833,10.193101167678833
3.64,-0.710649505199138,-1.3360990543655373,1.0505682924808388,0.7526981909526508,1.011433482170105,10.11433482170105
3.65,-0.6997948876726887,-1.327569379994997,1.120176658570544,0.8529674370540302,1.002692461013794,10.02692461013794
3.66,-0.6882496570793657,-1.318046612849112,1.1886795455388148,0.952276714588515,0.9930927753448486,9.930927753448486
3.67,-0.6760252071678942,-1.3075412051983897,1.2560093493066555,1.0505407650722187,0.9826405048370361,9.826405048370361
3.68,-0.6631336019944601,-1.2960644549840383,1.3220996234865774,1.1476750214351337,0.9713425636291504,9.713425636291504
3.69,-0.6495875640169477,-1.2836284981885713,1.3868851449571395,1.243595679546706,0.9592065811157227,9.592065811157227
3.7,-0.6354004615394077,-1.270246300371948,1.4503019782303022,1.3382197816623371,0.946241021156311,9.46241021156311
3.71,-0.6205862955191556,-1.255931647730877,1.512287538548031,1.4314652641071004,0.9324548244476318,9.324548244476318
3.72,-0.6051596857495165,-1.240699137085236,1.5727806536459032,1.523251064564101,0.9178580045700073,9.178580045700073
3.73,-0.5891358564318588,-1.2245641647320031,1.6317216241227301,1.6134972353233021,0.9024617075920105,9.024617075920105
3.74,-0.5725306211511351,-1.2075429147031413,1.6890522823566934,1.7021250028861683,0.8862776756286621,8.862776756286621
3.75,-0.5553603672697965,-1.1896523456525778,1.7447160499097174,1.7890569050563496,0.8693190217018127,8.693190217018127
3.7600000000000002,-0.5376420397554305,-1.1709101769683206,1.7986579933636082,1.8742168684257192,0.8515996336936951,8.51599633693695
3.77,-0.5193931244581368,-1.1513348735732747,1.8508248785326575,1.957530339504592,0.8331347107887268,8.331347107887268
3.7800000000000002,-0.5006316308540948,-1.1309456295935691,1.9011652229993903,2.0389243979705496,0.8139405846595764,8.139405846595764
3.79,-0.4813760742723892,-1.109762350954001,1.949629346921482,2.1183278639568015,0.7940346598625183,7.940346598625183
3.8000000000000003,-0.46164545762261444,-1.0878056367217817,1.9961694220597657,2.1956714232219383,0.7734355926513672,7.734355926513672
3.81,-0.44145925264129776,-1.0650967593773988,2.0407395189789312,2.2708877344382925,0.7521631121635437,7.521631121635437
3.8200000000000003,-0.42083738067564436,-1.0416576438933864,2.083295652374335,2.3439115484012287,0.730238139629364,7.30238139629364
3.83,-0.3998001930235792,-1.0175108459190254,2.123795824480173,2.4146797974361105,0.7076824903488159,7.076824903488159
3.84,-0.37836845084946086,-0.9926795286537402,2.1622000665162284,2.4831317265285175,0.6845192909240723,6.845192909240723
3.85,-0.3565633046953295,-0.9671874387668234,2.198470478132212,2.54920898869168,0.6607726216316223,6.607726216316223
3.86,-0.3344062736078758,-0.9410588817211123,2.232571264810833,2.6128557045711203,0.6364671587944031,6.364671587944031
3.87,-0.3119192239017273,-0.9143186960237821,2.264468773192684,2.674018569733016,0.6116286516189575,6.116286516189575
3.88,-0.28912434758005334,-0.8869922265830704,2.2941315242880207,2.732646944071166,0.5862837433815002,5.862837433815002
3.89,-0.2660441404337234,-0.8591052977073727,2.3215302445427404,2.7886928875697774,0.5604594349861145,5.604594349861145
3.9,-0.24270137984068368,-0.8306841854486869,2.3466378947278397,2.842111225868575,0.5341833829879761,5.341833829879761
3.91,-0.2191191022874339,-0.8017555895288264,2.369429696623869,2.8928595919860522,0.5074836611747742,5.074836611747742
3.92,-0.19532058063479624,-0.7723466047589922,2.3898831574740447,2.94089847698342,0.4803888499736786,4.803888499736786
3.93,-0.17132930115041015,-0.7424846922805322,2.4079780921818843,2.9861912478459995,0.45292770862579346,4.529277086257935
3.94,-0.14716894033062852,-0.7121976505374791,2.4236966432314575,3.028704174305312,0.4251292645931244,4.251292645931244
3.95,-0.12286334153465935,-0.6815135862490883,2.437023298310604,3.0684064288390793,0.397022545337677,3.97022545337677
3.96,-0.09843649145406778,-0.6504608849949458,2.447944905619706,3.1052701254142443,0.36863696575164795,3.6863696575164795
3.97,-0.07391249644079273,-0.6190681819490877,2.4564506868509315,3.1392703045858066,0.34000179171562195,3.4000179171562195
3.98,-0.04931555871709444,-0.5873643324353056,2.462532247825121,3.1703849513782183,0.31114646792411804,3.1114646792411804
3.99,-0.02466995249088193,-0.5553783825420564,2.4661835867758275,3.1985949893249193,0.2821003794670105,2.821003794670105
4.0,-3.8473413874435795e-16,-0.5231395396181637,2.4674011002723395,3.2238842923892657,0.25289303064346313,2.5289303064346313
4.01,0.024669952490881164,-0.4906771428281231,2.4661835867758275,3.246239679004065,0.223553866147995,2.23553866147995
4.0200000000000005,0.04931555871709506,-0.45802063361800033,2.462532247825121,3.2656509210122744,0.19411242008209229,1.9411242008209229
4.03,0.07391249644079335,-0.42519952630053964,2.4564506868509315,3.2821107317460694,0.16459810733795166,1.6459810733795166
4.04,0.09843649145406702,-0.39224337858066655,2.4479449056197065,3.295614771987311,0.13504040241241455,1.3504040241241455
4.05,0.12286334153465858,-0.35918176257272943,2.4370232983106046,3.306161600793711,0.10546828806400299,1.05468288064003
4.0600000000000005,0.14716894033062777,-0.3260442359816539,2.4236966432314575,3.313752659107558,0.07591058313846588,0.7591058313846588
4.07,0.17132930115041076,-0.29286031390622025,2.4079780921818843,3.318392207543365,0.04639548435807228,0.4639548435807228
4.08,0.1953205806347955,-0.25965944140788866,2.389883157474045,3.3200872498331586,0.016950422897934914,0.16950422897934914
4.09,0.21911910228743314,-0.22647096698393812,2.36942969662387,3.3188474423950534,-0.012398074381053448,-0.12398074381053448
4.1,0.2427013798406816,-0.19332411716936854,2.346637894727842,3.3146849814569572,-0.041624609380960464,-0.41624609380960464
4.11,0.266044140433724,-0.16024797234393423,2.32153024454274,3.3076144825434306,-0.07070498913526535,-0.7070498913526535
4.12,0.2891243475800526,-0.12727144377038582,2.2941315242880216,3.2976528573548416,-0.09961625188589096,-0.9961625188589096
4.13,0.3119192239017266,-0.09442325190955542,2.2644687731926854,3.2848191860830407,-0.12833671271800995,-1.2833671271800995
4.14,0.33440627360787384,-0.0617319057375449,2.2325712648108356,3.2691346172010523,-0.15684568881988525,-1.5684568881988525
4.15,0.35656330469533004,-0.02922568302403905,2.198470478132211,3.2506222713505846,-0.18512345850467682,-1.8512345850467682
4.16,0.37836845084946014,0.0030673888603900273,2.1622000665162298,3.229307188442908,-0.21315082907676697,-2.1315082907676697
4.17,0.39980019302357855,0.03511955163033909,2.1237958244801742,3.205216276994906,-0.24090911448001862,-2.409091144800186
4.18,0.42083738067564375,0.06690333477162985,2.0832956523743364,3.178378314129077,-0.2683796286582947,-2.6837962865829468
4.19,0.44145925264129826,0.09839157418266167,2.0407395189789304,3.1488239411031826,-0.29554373025894165,-2.9554373025894165
4.2,0.46164545762261383,0.12955743132240366,1.996169422059767,3.1165857139742,-0.32238227128982544,-3.2238227128982544
4.21,0.4813760742723886,0.16037441243289266,1.9496293469214834,3.0816981110488992,-0.348876029253006,-3.48876029253006
4.22,0.5006316308540943,0.19081638832797523,1.901165222999392,3.0441975895082574,-0.37500521540641785,-3.7500521540641785
4.23,0.5193931244581372,0.22085761462908465,1.8508248785326562,3.0041226301109414,-0.4007495939731598,-4.007495939731598
4.24,0.5376420397554309,0.2504727522394363,1.7986579933636069,2.961513761035166,-0.42608869075775146,-4.260886907577515
4.25,0.555360367269796,0.2796368883844674,1.7447160499097192,2.9164136145031074,-0.45100146532058716,-4.510014653205872
4.26,0.5725306211511345,0.308325557711881,1.6890522823566951,2.8688669327413656,-0.4754668176174164,-4.754668176174164
4.2700000000000005,0.5891358564318593,0.33651476360030697,1.6317216241227284,2.8189205888425923,-0.49946343898773193,-4.994634389877319
4.28,0.605159685749517,0.36418099988519437,1.5727806536459017,2.766623628488741,-0.5229696035385132,-5.229696035385132
4.29,0.6205862955191551,0.3913012723462865,1.5122875385480328,2.7120272461092094,-0.5459638237953186,-5.459638237953186
4.3,0.6354004615394072,0.41785312028450183,1.450301978230304,2.6551847938215354,-0.5684245228767395,-5.684245228767395
4.3100000000000005,0.6495875640169481,0.4438146383372344,1.386885144957138,2.5961518052732564,-0.5903298854827881,-5.903298854827881
4.32,0.6631336019944605,0.46916449787642095,1.3220996234865756,2.534985953918657,-0.61165851354599,-6.1165851354599
4.33,0.6760252071678937,0.4938819681681901,1.2560093493066578,2.471747029176912,-0.63238924741745,-6.3238924741744995
4.34,0.6882496570793654,0.5179469377113248,1.188679545538817,2.406496954313478,-0.6525007486343384,-6.525007486343384
4.3500000000000005,0.6997948876726883,0.5413399347412607,1.1201766585705462,2.339299702993593,-0.6719725131988525,-6.719725131988525
4.36,0.7106495051991384,0.5640421477340835,1.050568292480837,2.2702212992822743,-0.6907840371131897,-6.907840371131897
4.37,0.7208027974617114,0.5860354454336895,0.9799231423230964,2.199329769960604,-0.7089152932167053,-7.089152932167053
4.38,0.7302447443867661,0.607302396163691,0.9083109263314376,2.1266950730001546,-0.7263469696044922,-7.263469696044922
4.39,0.738966027912627,0.6278262867220884,0.8358023171172009,2.052389055839739,-0.7430601716041565,-7.430601716041565
4.4,0.7469580411853892,0.64759114085871,0.7624688719235937,1.976485413662157,-0.7590364217758179,-7.590364217758179
4.41,0.7542128970528373,0.6665817367989776,0.6883829620073929,1.8990595940267658,-0.7742581963539124,-7.7425819635391235
4.42,0.7607234358481214,0.6847836246484631,0.6136177012171689,1.8201887849485492,-0.7887080907821655,-7.887080907821655
4.43,0.7664832324554768,0.7021831426053514,0.5382468738388062,1.7399517956888293,-0.8023698925971985,-8.023698925971985
4.44,0.771486602651041,0.7187674327556716,0.46234486177929307,1.6584290150320147,-0.8152278065681458,-8.152278065681458
4.45,0.7757286087124946,0.7345244565108997,0.38598657116077967,1.5757023755228137,-0.8272663950920105,-8.272663950920105
4.46,0.7792050642919989,0.7494430086746552,0.30924735839725404,1.4918552163755512,-0.8384715914726257,-8.384715914726257
4.47,0.7819125385476143,0.7635127317478154,0.2322029558268807,1.4069723073160267,-0.8488290905952454,-8.488290905952454
4.48,0.7838483595291285,0.776724129160747,0.15492939697329575,1.3211397412931538,-0.8583256602287292,-8.583256602287292
4.49,0.7850106168149463,0.7890685780286995,0.07750294150976404,1.2344448867952442,-0.8669485449790955,-8.669485449790955
4.5,0.7853981633974483,0.8005383411919438,1.3597626868475301e-15,1.1469763163244342,-0.8746857047080994,-8.746857047080994
4.51,0.7850106168149463,0.8111265791367014,-0.07750294150976132,1.0588237944757557,-0.8815252184867859,-8.815252184867859
4.5200000000000005,0.7838483595291283,0.8208273609623984,-0.1549293969733018,0.970078182569704,-0.8874561190605164,-8.874561190605164
4.53,0.7819125385476144,0.8296356749316882,-0.23220295582687797,0.8808313969289875,-0.8924678564071655,-8.924678564071655
4.54,0.779205064291999,0.8375474385436363,-0.30924735839725126,0.7911763611948108,-0.8965503573417664,-8.965503573417664
4.55,0.7757286087124947,0.8445595078320447,-0.385986571160777,0.7012069288408375,-0.8996943235397339,-8.996943235397339
4.5600000000000005,0.7714866026510409,0.8506696863061487,-0.4623448617792947,0.6110178474104023,-0.9018908143043518,-9.018908143043518
